dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
24/03/2020,24,3,2020,1,0,Cambodia,KH,KHM,16249798.0
23/03/2020,23,3,2020,35,0,Cambodia,KH,KHM,16249798.0
22/03/2020,22,3,2020,4,0,Cambodia,KH,KHM,16249798.0
21/03/2020,21,3,2020,23,0,Cambodia,KH,KHM,16249798.0
20/03/2020,20,3,2020,0,0,Cambodia,KH,KHM,16249798.0
19/03/2020,19,3,2020,0,0,Cambodia,KH,KHM,16249798.0
18/03/2020,18,3,2020,0,0,Cambodia,KH,KHM,16249798.0
17/03/2020,17,3,2020,12,0,Cambodia,KH,KHM,16249798.0
16/03/2020,16,3,2020,5,0,Cambodia,KH,KHM,16249798.0
15/03/2020,15,3,2020,2,0,Cambodia,KH,KHM,16249798.0
13/03/2020,13,3,2020,2,0,Cambodia,KH,KHM,16249798.0
12/03/2020,12,3,2020,1,0,Cambodia,KH,KHM,16249798.0
08/03/2020,8,3,2020,1,0,Cambodia,KH,KHM,16249798.0
02/03/2020,2,3,2020,0,0,Cambodia,KH,KHM,16249798.0
01/03/2020,1,3,2020,0,0,Cambodia,KH,KHM,16249798.0
29/02/2020,29,2,2020,0,0,Cambodia,KH,KHM,16249798.0
28/02/2020,28,2,2020,0,0,Cambodia,KH,KHM,16249798.0
27/02/2020,27,2,2020,0,0,Cambodia,KH,KHM,16249798.0
26/02/2020,26,2,2020,0,0,Cambodia,KH,KHM,16249798.0
25/02/2020,25,2,2020,0,0,Cambodia,KH,KHM,16249798.0
24/02/2020,24,2,2020,0,0,Cambodia,KH,KHM,16249798.0
23/02/2020,23,2,2020,0,0,Cambodia,KH,KHM,16249798.0
22/02/2020,22,2,2020,0,0,Cambodia,KH,KHM,16249798.0
21/02/2020,21,2,2020,0,0,Cambodia,KH,KHM,16249798.0
20/02/2020,20,2,2020,0,0,Cambodia,KH,KHM,16249798.0
19/02/2020,19,2,2020,0,0,Cambodia,KH,KHM,16249798.0
18/02/2020,18,2,2020,0,0,Cambodia,KH,KHM,16249798.0
17/02/2020,17,2,2020,0,0,Cambodia,KH,KHM,16249798.0
16/02/2020,16,2,2020,0,0,Cambodia,KH,KHM,16249798.0
15/02/2020,15,2,2020,0,0,Cambodia,KH,KHM,16249798.0
14/02/2020,14,2,2020,0,0,Cambodia,KH,KHM,16249798.0
13/02/2020,13,2,2020,0,0,Cambodia,KH,KHM,16249798.0
12/02/2020,12,2,2020,0,0,Cambodia,KH,KHM,16249798.0
11/02/2020,11,2,2020,0,0,Cambodia,KH,KHM,16249798.0
10/02/2020,10,2,2020,0,0,Cambodia,KH,KHM,16249798.0
09/02/2020,9,2,2020,0,0,Cambodia,KH,KHM,16249798.0
08/02/2020,8,2,2020,0,0,Cambodia,KH,KHM,16249798.0
07/02/2020,7,2,2020,0,0,Cambodia,KH,KHM,16249798.0
06/02/2020,6,2,2020,0,0,Cambodia,KH,KHM,16249798.0
05/02/2020,5,2,2020,0,0,Cambodia,KH,KHM,16249798.0
04/02/2020,4,2,2020,0,0,Cambodia,KH,KHM,16249798.0
03/02/2020,3,2,2020,0,0,Cambodia,KH,KHM,16249798.0
02/02/2020,2,2,2020,0,0,Cambodia,KH,KHM,16249798.0
01/02/2020,1,2,2020,0,0,Cambodia,KH,KHM,16249798.0
31/01/2020,31,1,2020,0,0,Cambodia,KH,KHM,16249798.0
30/01/2020,30,1,2020,0,0,Cambodia,KH,KHM,16249798.0
29/01/2020,29,1,2020,0,0,Cambodia,KH,KHM,16249798.0
28/01/2020,28,1,2020,1,0,Cambodia,KH,KHM,16249798.0
27/01/2020,27,1,2020,0,0,Cambodia,KH,KHM,16249798.0
26/01/2020,26,1,2020,0,0,Cambodia,KH,KHM,16249798.0
25/01/2020,25,1,2020,0,0,Cambodia,KH,KHM,16249798.0
24/01/2020,24,1,2020,0,0,Cambodia,KH,KHM,16249798.0
23/01/2020,23,1,2020,0,0,Cambodia,KH,KHM,16249798.0
22/01/2020,22,1,2020,0,0,Cambodia,KH,KHM,16249798.0
21/01/2020,21,1,2020,0,0,Cambodia,KH,KHM,16249798.0
20/01/2020,20,1,2020,0,0,Cambodia,KH,KHM,16249798.0
19/01/2020,19,1,2020,0,0,Cambodia,KH,KHM,16249798.0
18/01/2020,18,1,2020,0,0,Cambodia,KH,KHM,16249798.0
17/01/2020,17,1,2020,0,0,Cambodia,KH,KHM,16249798.0
16/01/2020,16,1,2020,0,0,Cambodia,KH,KHM,16249798.0
15/01/2020,15,1,2020,0,0,Cambodia,KH,KHM,16249798.0
14/01/2020,14,1,2020,0,0,Cambodia,KH,KHM,16249798.0
13/01/2020,13,1,2020,0,0,Cambodia,KH,KHM,16249798.0
12/01/2020,12,1,2020,0,0,Cambodia,KH,KHM,16249798.0
11/01/2020,11,1,2020,0,0,Cambodia,KH,KHM,16249798.0
10/01/2020,10,1,2020,0,0,Cambodia,KH,KHM,16249798.0
09/01/2020,9,1,2020,0,0,Cambodia,KH,KHM,16249798.0
08/01/2020,8,1,2020,0,0,Cambodia,KH,KHM,16249798.0
07/01/2020,7,1,2020,0,0,Cambodia,KH,KHM,16249798.0
06/01/2020,6,1,2020,0,0,Cambodia,KH,KHM,16249798.0
05/01/2020,5,1,2020,0,0,Cambodia,KH,KHM,16249798.0
04/01/2020,4,1,2020,0,0,Cambodia,KH,KHM,16249798.0
03/01/2020,3,1,2020,0,0,Cambodia,KH,KHM,16249798.0
02/01/2020,2,1,2020,0,0,Cambodia,KH,KHM,16249798.0
01/01/2020,1,1,2020,0,0,Cambodia,KH,KHM,16249798.0
31/12/2019,31,12,2019,0,0,Cambodia,KH,KHM,16249798.0
05/04/2020,5,4,2020,46,1,Cameroon,CM,CMR,25216237.0
04/04/2020,4,4,2020,238,1,Cameroon,CM,CMR,25216237.0
03/04/2020,3,4,2020,38,1,Cameroon,CM,CMR,25216237.0
02/04/2020,2,4,2020,40,0,Cameroon,CM,CMR,25216237.0
01/04/2020,1,4,2020,51,4,Cameroon,CM,CMR,25216237.0
31/03/2020,31,3,2020,43,0,Cameroon,CM,CMR,25216237.0
30/03/2020,30,3,2020,0,0,Cameroon,CM,CMR,25216237.0
29/03/2020,29,3,2020,11,1,Cameroon,CM,CMR,25216237.0
28/03/2020,28,3,2020,0,0,Cameroon,CM,CMR,25216237.0
27/03/2020,27,3,2020,16,0,Cameroon,CM,CMR,25216237.0
26/03/2020,26,3,2020,0,0,Cameroon,CM,CMR,25216237.0
25/03/2020,25,3,2020,16,1,Cameroon,CM,CMR,25216237.0
24/03/2020,24,3,2020,29,0,Cameroon,CM,CMR,25216237.0
23/03/2020,23,3,2020,0,0,Cameroon,CM,CMR,25216237.0
22/03/2020,22,3,2020,0,0,Cameroon,CM,CMR,25216237.0
21/03/2020,21,3,2020,13,0,Cameroon,CM,CMR,25216237.0
20/03/2020,20,3,2020,4,0,Cameroon,CM,CMR,25216237.0
19/03/2020,19,3,2020,0,0,Cameroon,CM,CMR,25216237.0
18/03/2020,18,3,2020,6,0,Cameroon,CM,CMR,25216237.0
17/03/2020,17,3,2020,0,0,Cameroon,CM,CMR,25216237.0
16/03/2020,16,3,2020,1,0,Cameroon,CM,CMR,25216237.0
15/03/2020,15,3,2020,1,0,Cameroon,CM,CMR,25216237.0
09/03/2020,9,3,2020,1,0,Cameroon,CM,CMR,25216237.0
07/03/2020,7,3,2020,1,0,Cameroon,CM,CMR,25216237.0
05/04/2020,5,4,2020,1363,44,Canada,CA,CAN,37058856.0
04/04/2020,4,4,2020,1251,49,Canada,CA,CAN,37058856.0
03/04/2020,3,4,2020,1673,29,Canada,CA,CAN,37058856.0
02/04/2020,2,4,2020,1059,13,Canada,CA,CAN,37058856.0
01/04/2020,1,4,2020,1112,7,Canada,CA,CAN,37058856.0
31/03/2020,31,3,2020,1169,28,Canada,CA,CAN,37058856.0
30/03/2020,30,3,2020,869,1,Canada,CA,CAN,37058856.0
29/03/2020,29,3,2020,697,7,Canada,CA,CAN,37058856.0
28/03/2020,28,3,2020,671,14,Canada,CA,CAN,37058856.0
27/03/2020,27,3,2020,633,4,Canada,CA,CAN,37058856.0
26/03/2020,26,3,2020,1426,8,Canada,CA,CAN,37058856.0
25/03/2020,25,3,2020,313,3,Canada,CA,CAN,37058856.0
24/03/2020,24,3,2020,216,6,Canada,CA,CAN,37058856.0
23/03/2020,23,3,2020,199,5,Canada,CA,CAN,37058856.0
22/03/2020,22,3,2020,260,1,Canada,CA,CAN,37058856.0
21/03/2020,21,3,2020,125,2,Canada,CA,CAN,37058856.0
20/03/2020,20,3,2020,156,1,Canada,CA,CAN,37058856.0
19/03/2020,19,3,2020,121,1,Canada,CA,CAN,37058856.0
18/03/2020,18,3,2020,145,4,Canada,CA,CAN,37058856.0
17/03/2020,17,3,2020,120,3,Canada,CA,CAN,37058856.0
16/03/2020,16,3,2020,60,0,Canada,CA,CAN,37058856.0
15/03/2020,15,3,2020,68,0,Canada,CA,CAN,37058856.0
14/03/2020,14,3,2020,38,0,Canada,CA,CAN,37058856.0
13/03/2020,13,3,2020,35,0,Canada,CA,CAN,37058856.0
12/03/2020,12,3,2020,10,0,Canada,CA,CAN,37058856.0
11/03/2020,11,3,2020,16,0,Canada,CA,CAN,37058856.0
10/03/2020,10,3,2020,15,1,Canada,CA,CAN,37058856.0
09/03/2020,9,3,2020,5,0,Canada,CA,CAN,37058856.0
08/03/2020,8,3,2020,6,0,Canada,CA,CAN,37058856.0
07/03/2020,7,3,2020,6,0,Canada,CA,CAN,37058856.0
06/03/2020,6,3,2020,12,0,Canada,CA,CAN,37058856.0
05/03/2020,5,3,2020,3,0,Canada,CA,CAN,37058856.0
04/03/2020,4,3,2020,3,0,Canada,CA,CAN,37058856.0
03/03/2020,3,3,2020,3,0,Canada,CA,CAN,37058856.0
02/03/2020,2,3,2020,4,0,Canada,CA,CAN,37058856.0
01/03/2020,1,3,2020,4,0,Canada,CA,CAN,37058856.0
29/02/2020,29,2,2020,2,0,Canada,CA,CAN,37058856.0
28/02/2020,28,2,2020,2,0,Canada,CA,CAN,37058856.0
27/02/2020,27,2,2020,1,0,Canada,CA,CAN,37058856.0
26/02/2020,26,2,2020,0,0,Canada,CA,CAN,37058856.0
25/02/2020,25,2,2020,2,0,Canada,CA,CAN,37058856.0
24/02/2020,24,2,2020,0,0,Canada,CA,CAN,37058856.0
23/02/2020,23,2,2020,0,0,Canada,CA,CAN,37058856.0
22/02/2020,22,2,2020,0,0,Canada,CA,CAN,37058856.0
21/02/2020,21,2,2020,1,0,Canada,CA,CAN,37058856.0
20/02/2020,20,2,2020,0,0,Canada,CA,CAN,37058856.0
19/02/2020,19,2,2020,0,0,Canada,CA,CAN,37058856.0
18/02/2020,18,2,2020,0,0,Canada,CA,CAN,37058856.0
17/02/2020,17,2,2020,0,0,Canada,CA,CAN,37058856.0
16/02/2020,16,2,2020,0,0,Canada,CA,CAN,37058856.0
15/02/2020,15,2,2020,1,0,Canada,CA,CAN,37058856.0
14/02/2020,14,2,2020,0,0,Canada,CA,CAN,37058856.0
13/02/2020,13,2,2020,0,0,Canada,CA,CAN,37058856.0
12/02/2020,12,2,2020,0,0,Canada,CA,CAN,37058856.0
11/02/2020,11,2,2020,0,0,Canada,CA,CAN,37058856.0
10/02/2020,10,2,2020,0,0,Canada,CA,CAN,37058856.0
09/02/2020,9,2,2020,0,0,Canada,CA,CAN,37058856.0
08/02/2020,8,2,2020,0,0,Canada,CA,CAN,37058856.0
07/02/2020,7,2,2020,2,0,Canada,CA,CAN,37058856.0
06/02/2020,6,2,2020,0,0,Canada,CA,CAN,37058856.0
05/02/2020,5,2,2020,1,0,Canada,CA,CAN,37058856.0
04/02/2020,4,2,2020,0,0,Canada,CA,CAN,37058856.0
03/02/2020,3,2,2020,0,0,Canada,CA,CAN,37058856.0
02/02/2020,2,2,2020,0,0,Canada,CA,CAN,37058856.0
01/02/2020,1,2,2020,1,0,Canada,CA,CAN,37058856.0
31/01/2020,31,1,2020,0,0,Canada,CA,CAN,37058856.0
30/01/2020,30,1,2020,0,0,Canada,CA,CAN,37058856.0
29/01/2020,29,1,2020,1,0,Canada,CA,CAN,37058856.0
28/01/2020,28,1,2020,1,0,Canada,CA,CAN,37058856.0
27/01/2020,27,1,2020,0,0,Canada,CA,CAN,37058856.0
26/01/2020,26,1,2020,1,0,Canada,CA,CAN,37058856.0
25/01/2020,25,1,2020,0,0,Canada,CA,CAN,37058856.0
24/01/2020,24,1,2020,0,0,Canada,CA,CAN,37058856.0
23/01/2020,23,1,2020,0,0,Canada,CA,CAN,37058856.0
22/01/2020,22,1,2020,0,0,Canada,CA,CAN,37058856.0
21/01/2020,21,1,2020,0,0,Canada,CA,CAN,37058856.0
20/01/2020,20,1,2020,0,0,Canada,CA,CAN,37058856.0
19/01/2020,19,1,2020,0,0,Canada,CA,CAN,37058856.0
18/01/2020,18,1,2020,0,0,Canada,CA,CAN,37058856.0
17/01/2020,17,1,2020,0,0,Canada,CA,CAN,37058856.0
16/01/2020,16,1,2020,0,0,Canada,CA,CAN,37058856.0
15/01/2020,15,1,2020,0,0,Canada,CA,CAN,37058856.0
14/01/2020,14,1,2020,0,0,Canada,CA,CAN,37058856.0
13/01/2020,13,1,2020,0,0,Canada,CA,CAN,37058856.0
12/01/2020,12,1,2020,0,0,Canada,CA,CAN,37058856.0
11/01/2020,11,1,2020,0,0,Canada,CA,CAN,37058856.0
10/01/2020,10,1,2020,0,0,Canada,CA,CAN,37058856.0
09/01/2020,9,1,2020,0,0,Canada,CA,CAN,37058856.0
08/01/2020,8,1,2020,0,0,Canada,CA,CAN,37058856.0
07/01/2020,7,1,2020,0,0,Canada,CA,CAN,37058856.0
06/01/2020,6,1,2020,0,0,Canada,CA,CAN,37058856.0
05/01/2020,5,1,2020,0,0,Canada,CA,CAN,37058856.0
04/01/2020,4,1,2020,0,0,Canada,CA,CAN,37058856.0
03/01/2020,3,1,2020,0,0,Canada,CA,CAN,37058856.0
02/01/2020,2,1,2020,0,0,Canada,CA,CAN,37058856.0
01/01/2020,1,1,2020,0,0,Canada,CA,CAN,37058856.0
31/12/2019,31,12,2019,0,0,Canada,CA,CAN,37058856.0
05/04/2020,5,4,2020,1,0,Cape_Verde,CV,CPV,543767.0
04/04/2020,4,4,2020,0,0,Cape_Verde,CV,CPV,543767.0
03/04/2020,3,4,2020,0,0,Cape_Verde,CV,CPV,543767.0
02/04/2020,2,4,2020,0,0,Cape_Verde,CV,CPV,543767.0
01/04/2020,1,4,2020,1,0,Cape_Verde,CV,CPV,543767.0
31/03/2020,31,3,2020,0,0,Cape_Verde,CV,CPV,543767.0
30/03/2020,30,3,2020,0,0,Cape_Verde,CV,CPV,543767.0
29/03/2020,29,3,2020,0,0,Cape_Verde,CV,CPV,543767.0
28/03/2020,28,3,2020,0,0,Cape_Verde,CV,CPV,543767.0
27/03/2020,27,3,2020,1,0,Cape_Verde,CV,CPV,543767.0
26/03/2020,26,3,2020,1,0,Cape_Verde,CV,CPV,543767.0
25/03/2020,25,3,2020,0,1,Cape_Verde,CV,CPV,543767.0
24/03/2020,24,3,2020,0,0,Cape_Verde,CV,CPV,543767.0
23/03/2020,23,3,2020,0,0,Cape_Verde,CV,CPV,543767.0
22/03/2020,22,3,2020,1,0,Cape_Verde,CV,CPV,543767.0
21/03/2020,21,3,2020,2,0,Cape_Verde,CV,CPV,543767.0
10/03/2020,10,3,2020,-9,1,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
02/03/2020,2,3,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
01/03/2020,1,3,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
29/02/2020,29,2,2020,0,2,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
28/02/2020,28,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
27/02/2020,27,2,2020,14,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
26/02/2020,26,2,2020,0,1,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
25/02/2020,25,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
24/02/2020,24,2,2020,57,1,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
23/02/2020,23,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
22/02/2020,22,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
21/02/2020,21,2,2020,13,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
20/02/2020,20,2,2020,79,2,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
19/02/2020,19,2,2020,88,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
18/02/2020,18,2,2020,99,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
17/02/2020,17,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
16/02/2020,16,2,2020,134,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
15/02/2020,15,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
14/02/2020,14,2,2020,47,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
13/02/2020,13,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
12/02/2020,12,2,2020,39,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
11/02/2020,11,2,2020,65,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
10/02/2020,10,2,2020,6,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
09/02/2020,9,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
08/02/2020,8,2,2020,3,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
07/02/2020,7,2,2020,41,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
06/02/2020,6,2,2020,10,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
05/02/2020,5,2,2020,10,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
04/02/2020,4,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
03/02/2020,3,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
02/02/2020,2,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
01/02/2020,1,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
31/01/2020,31,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
30/01/2020,30,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
29/01/2020,29,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
28/01/2020,28,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
27/01/2020,27,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
26/01/2020,26,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
25/01/2020,25,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
24/01/2020,24,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
23/01/2020,23,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
22/01/2020,22,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
21/01/2020,21,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
20/01/2020,20,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
19/01/2020,19,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
18/01/2020,18,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
17/01/2020,17,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
16/01/2020,16,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
15/01/2020,15,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
14/01/2020,14,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
13/01/2020,13,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
12/01/2020,12,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
11/01/2020,11,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
10/01/2020,10,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
09/01/2020,9,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
08/01/2020,8,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
07/01/2020,7,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
06/01/2020,6,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
05/01/2020,5,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
04/01/2020,4,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
03/01/2020,3,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
02/01/2020,2,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
01/01/2020,1,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
31/12/2019,31,12,2019,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,3000.0
05/04/2020,5,4,2020,6,0,Cayman_Islands,KY,CYM,64174.0
04/04/2020,4,4,2020,1,0,Cayman_Islands,KY,CYM,64174.0
03/04/2020,3,4,2020,6,0,Cayman_Islands,KY,CYM,64174.0
02/04/2020,2,4,2020,8,0,Cayman_Islands,KY,CYM,64174.0
01/04/2020,1,4,2020,2,0,Cayman_Islands,KY,CYM,64174.0
31/03/2020,31,3,2020,4,0,Cayman_Islands,KY,CYM,64174.0
30/03/2020,30,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
29/03/2020,29,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
28/03/2020,28,3,2020,2,0,Cayman_Islands,KY,CYM,64174.0
27/03/2020,27,3,2020,3,0,Cayman_Islands,KY,CYM,64174.0
26/03/2020,26,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
25/03/2020,25,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
24/03/2020,24,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
23/03/2020,23,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
22/03/2020,22,3,2020,0,0,Cayman_Islands,KY,CYM,64174.0
21/03/2020,21,3,2020,2,1,Cayman_Islands,KY,CYM,64174.0
20/03/2020,20,3,2020,1,0,Cayman_Islands,KY,CYM,64174.0
05/04/2020,5,4,2020,1,0,Central_African_Republic,CF,CAF,4666377.0
04/04/2020,4,4,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
03/04/2020,3,4,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
02/04/2020,2,4,2020,2,0,Central_African_Republic,CF,CAF,4666377.0
01/04/2020,1,4,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
31/03/2020,31,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
30/03/2020,30,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
29/03/2020,29,3,2020,1,0,Central_African_Republic,CF,CAF,4666377.0
28/03/2020,28,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
27/03/2020,27,3,2020,1,0,Central_African_Republic,CF,CAF,4666377.0
26/03/2020,26,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
25/03/2020,25,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
24/03/2020,24,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
23/03/2020,23,3,2020,1,0,Central_African_Republic,CF,CAF,4666377.0
22/03/2020,22,3,2020,2,0,Central_African_Republic,CF,CAF,4666377.0
21/03/2020,21,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
20/03/2020,20,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
19/03/2020,19,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
18/03/2020,18,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
17/03/2020,17,3,2020,0,0,Central_African_Republic,CF,CAF,4666377.0
16/03/2020,16,3,2020,1,0,Central_African_Republic,CF,CAF,4666377.0
05/04/2020,5,4,2020,1,0,Chad,TD,TCD,15477751.0
04/04/2020,4,4,2020,0,0,Chad,TD,TCD,15477751.0
03/04/2020,3,4,2020,0,0,Chad,TD,TCD,15477751.0
02/04/2020,2,4,2020,0,0,Chad,TD,TCD,15477751.0
01/04/2020,1,4,2020,0,0,Chad,TD,TCD,15477751.0
31/03/2020,31,3,2020,2,0,Chad,TD,TCD,15477751.0
30/03/2020,30,3,2020,0,0,Chad,TD,TCD,15477751.0
29/03/2020,29,3,2020,0,0,Chad,TD,TCD,15477751.0
28/03/2020,28,3,2020,0,0,Chad,TD,TCD,15477751.0
27/03/2020,27,3,2020,2,0,Chad,TD,TCD,15477751.0
26/03/2020,26,3,2020,0,0,Chad,TD,TCD,15477751.0
25/03/2020,25,3,2020,1,0,Chad,TD,TCD,15477751.0
24/03/2020,24,3,2020,0,0,Chad,TD,TCD,15477751.0
23/03/2020,23,3,2020,0,0,Chad,TD,TCD,15477751.0
22/03/2020,22,3,2020,1,0,Chad,TD,TCD,15477751.0
21/03/2020,21,3,2020,0,0,Chad,TD,TCD,15477751.0
20/03/2020,20,3,2020,1,0,Chad,TD,TCD,15477751.0
05/04/2020,5,4,2020,424,5,Chile,CL,CHL,18729160.0
04/04/2020,4,4,2020,333,4,Chile,CL,CHL,18729160.0
03/04/2020,3,4,2020,373,2,Chile,CL,CHL,18729160.0
02/04/2020,2,4,2020,293,4,Chile,CL,CHL,18729160.0
01/04/2020,1,4,2020,289,4,Chile,CL,CHL,18729160.0
31/03/2020,31,3,2020,310,1,Chile,CL,CHL,18729160.0
30/03/2020,30,3,2020,230,1,Chile,CL,CHL,18729160.0
29/03/2020,29,3,2020,299,1,Chile,CL,CHL,18729160.0
28/03/2020,28,3,2020,304,1,Chile,CL,CHL,18729160.0
27/03/2020,27,3,2020,164,1,Chile,CL,CHL,18729160.0
26/03/2020,26,3,2020,220,1,Chile,CL,CHL,18729160.0
25/03/2020,25,3,2020,176,0,Chile,CL,CHL,18729160.0
24/03/2020,24,3,2020,114,1,Chile,CL,CHL,18729160.0
23/03/2020,23,3,2020,95,1,Chile,CL,CHL,18729160.0
22/03/2020,22,3,2020,103,0,Chile,CL,CHL,18729160.0
21/03/2020,21,3,2020,92,0,Chile,CL,CHL,18729160.0
20/03/2020,20,3,2020,104,0,Chile,CL,CHL,18729160.0
19/03/2020,19,3,2020,37,0,Chile,CL,CHL,18729160.0
18/03/2020,18,3,2020,45,0,Chile,CL,CHL,18729160.0
17/03/2020,17,3,2020,81,0,Chile,CL,CHL,18729160.0
16/03/2020,16,3,2020,14,0,Chile,CL,CHL,18729160.0
15/03/2020,15,3,2020,18,0,Chile,CL,CHL,18729160.0
14/03/2020,14,3,2020,10,0,Chile,CL,CHL,18729160.0
13/03/2020,13,3,2020,10,0,Chile,CL,CHL,18729160.0
12/03/2020,12,3,2020,6,0,Chile,CL,CHL,18729160.0
11/03/2020,11,3,2020,4,0,Chile,CL,CHL,18729160.0
10/03/2020,10,3,2020,3,0,Chile,CL,CHL,18729160.0
09/03/2020,9,3,2020,5,0,Chile,CL,CHL,18729160.0
